id,date,year,month,month_name,season,weekday,day_name,day_type,weather,temp,temp_feel,humidity,windspeed,casual,registered,total,yearmonth
595,2012-08-17,2012,8,Aug,Fall,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",29.7,12.120000000000001,0.570833,15.500718,1483,5665,7148,2012-Aug
596,2012-08-18,2012,8,Aug,Fall,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",27.8,30.903550000000003,0.603333,11.917089,2827,5038,7865,2012-Aug
597,2012-08-19,2012,8,Aug,Fall,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.1,30.1777,0.711667,5.79215,1208,3341,4549,2012-Aug
598,2012-08-20,2012,8,Aug,Fall,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.1,29.798350000000003,0.734167,8.708593,1026,5504,6530,2012-Aug
599,2012-08-21,2012,8,Aug,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",26.6,30.051250000000003,0.67375,4.8756436,1081,5925,7006,2012-Aug
600,2012-08-22,2012,8,Aug,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",27.4,31.0927,0.677083,4.708981100000001,1094,6281,7375,2012-Aug
601,2012-08-23,2012,8,Aug,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",28.5,31.8504,0.635833,5.6679186,1363,6402,7765,2012-Aug
602,2012-08-24,2012,8,Aug,Fall,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.8,32.355000000000004,0.615,4.8337686,1325,6257,7582,2012-Aug
603,2012-08-25,2012,8,Aug,Fall,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.1,30.934800000000003,0.712917,16.375336,1829,4224,6053,2012-Aug
604,2012-08-26,2012,8,Aug,Fall,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.8,29.799799999999998,0.845833,15.333486,1483,3772,5255,2012-Aug
605,2012-08-27,2012,8,Aug,Fall,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",28.8,32.7344,0.730417,8.625110999999999,989,5928,6917,2012-Aug
606,2012-08-28,2012,8,Aug,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",29.9,33.3025,0.62,12.791975,935,6105,7040,2012-Aug
607,2012-08-29,2012,8,Aug,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",28.1,31.786649999999998,0.552083,7.541653999999999,1177,6520,7697,2012-Aug
608,2012-08-30,2012,8,Aug,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",29.0,32.63895,0.590417,5.1668189,1172,6541,7713,2012-Aug
609,2012-08-31,2012,8,Aug,Fall,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",31.3,34.47,0.5875,11.291711,1433,5917,7350,2012-Aug
610,2012-09-01,2012,9,Sep,Fall,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",30.9,35.1327,0.638333,7.5835289999999995,2352,3788,6140,2012-Sep
611,2012-09-02,2012,9,Sep,Fall,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.6,32.45,0.815,4.2927436,2613,3197,5810,2012-Sep
612,2012-09-03,2012,9,Sep,Fall,1,Mon,Holiday,"Clear, Few clouds, Partly cloudy",29.0,33.081450000000004,0.790833,10.125107,1965,4069,6034,2012-Sep
613,2012-09-04,2012,9,Sep,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",29.8,34.3444,0.755,15.833507,867,5997,6864,2012-Sep
614,2012-09-05,2012,9,Sep,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",30.2,35.44915,0.74125,12.583136,832,6280,7112,2012-Sep
615,2012-09-06,2012,9,Sep,Fall,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",28.6,32.766450000000006,0.810417,9.542207,611,5592,6203,2012-Sep
616,2012-09-07,2012,9,Sep,Fall,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",28.8,32.8602,0.73625,11.500282,1045,6459,7504,2012-Sep
617,2012-09-08,2012,9,Sep,Fall,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.0,30.556050000000003,0.799167,18.833968000000002,1557,4419,5976,2012-Sep
618,2012-09-09,2012,9,Sep,Fall,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",25.0,28.946250000000003,0.5475,15.041232,2570,5657,8227,2012-Sep
619,2012-09-10,2012,9,Sep,Fall,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",23.9,28.2827,0.50375,17.333771000000002,1118,6407,7525,2012-Sep
620,2012-09-11,2012,9,Sep,Fall,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",23.7,27.7146,0.52,6.1676314,1070,6697,7767,2012-Sep
621,2012-09-12,2012,9,Sep,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",24.6,28.50375,0.577083,8.833682,1050,6820,7870,2012-Sep
622,2012-09-13,2012,9,Sep,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",25.1,28.9779,0.637083,5.5422936,1054,6750,7804,2012-Sep
623,2012-09-14,2012,9,Sep,Fall,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",26.0,29.704150000000002,0.6725,6.9588209999999995,1379,6630,8009,2012-Sep
624,2012-09-15,2012,9,Sep,Fall,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",24.9,29.29335,0.501667,16.583907,3160,5554,8714,2012-Sep
625,2012-09-16,2012,9,Sep,Fall,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",23.8,28.15625,0.57,6.042281099999999,2166,5167,7333,2012-Sep
626,2012-09-17,2012,9,Sep,Fall,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.8,27.652500000000003,0.734583,10.166713999999999,1022,5847,6869,2012-Sep
627,2012-09-18,2012,9,Sep,Fall,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",25.6,28.253349999999998,0.8725,23.958329,371,3702,4073,2012-Sep
628,2012-09-19,2012,9,Sep,Fall,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",22.7,27.0202,0.536667,14.416725,788,6803,7591,2012-Sep
629,2012-09-20,2012,9,Sep,Fall,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",22.4,26.6096,0.618333,7.917189,939,6781,7720,2012-Sep
630,2012-09-21,2012,9,Sep,Fall,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",24.6,28.59855,0.66875,10.333343000000001,1250,6917,8167,2012-Sep
631,2012-09-22,2012,9,Sep,Fall,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",26.6,30.5244,0.646667,19.000061,2512,5883,8395,2012-Sep
632,2012-09-23,2012,9,Sep,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",21.7,25.946649999999998,0.467083,14.958286000000001,2454,5453,7907,2012-Sep
633,2012-09-24,2012,9,Sep,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",21.1,25.12565,0.492917,9.541068000000001,1001,6435,7436,2012-Sep
634,2012-09-25,2012,9,Sep,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",22.6,27.208949999999998,0.57,15.833507,845,6693,7538,2012-Sep
635,2012-09-26,2012,9,Sep,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",26.0,29.83065,0.630833,16.3748,787,6946,7733,2012-Sep
636,2012-09-27,2012,9,Sep,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.6,30.398750000000003,0.690833,9.000914,751,6642,7393,2012-Sep
637,2012-09-28,2012,9,Sep,Winter,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",25.4,29.29315,0.69,10.999993,1045,6370,7415,2012-Sep
638,2012-09-29,2012,9,Sep,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",22.2,26.5148,0.542917,15.249468,2589,5966,8555,2012-Sep
639,2012-09-30,2012,9,Sep,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",21.6,25.88315,0.583333,9.042186,2015,4874,6889,2012-Sep
640,2012-10-01,2012,10,Oct,Winter,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21.4,25.6,0.649167,6.0838814,763,6015,6778,2012-Oct
641,2012-10-02,2012,10,Oct,Winter,2,Tue,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",24.2,27.116649999999996,0.871667,6.9998249999999995,315,4324,4639,2012-Oct
642,2012-10-03,2012,10,Oct,Winter,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.0,29.95665,0.79375,4.4585686,728,6844,7572,2012-Oct
643,2012-10-04,2012,10,Oct,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",27.0,30.398750000000003,0.722917,7.875582,891,6437,7328,2012-Oct
644,2012-10-05,2012,10,Oct,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",25.2,29.00935,0.6275,7.12545,1516,6640,8156,2012-Oct
645,2012-10-06,2012,10,Oct,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",22.7,26.92605,0.664167,17.957675000000002,3031,4934,7965,2012-Oct
646,2012-10-07,2012,10,Oct,Winter,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.0,20.99065,0.708333,9.457854000000001,781,2729,3510,2012-Oct
647,2012-10-08,2012,10,Oct,Winter,1,Mon,Holiday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.7,19.3804,0.709583,12.708492999999999,874,4604,5478,2012-Oct
648,2012-10-09,2012,10,Oct,Winter,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",18.3,21.9056,0.761667,12.7501,601,5791,6392,2012-Oct
649,2012-10-10,2012,10,Oct,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",21.1,25.1571,0.630833,12.584007,780,6911,7691,2012-Oct
650,2012-10-11,2012,10,Oct,Winter,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",17.8,21.55835,0.463333,12.166932000000001,834,6736,7570,2012-Oct
651,2012-10-12,2012,10,Oct,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",17.9,21.65355,0.539167,15.751164,1060,6222,7282,2012-Oct
652,2012-10-13,2012,10,Oct,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",16.1,19.5698,0.494583,9.791514,2252,4857,7109,2012-Oct
653,2012-10-14,2012,10,Oct,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",21.4,25.4102,0.640417,18.667004000000002,2080,4559,6639,2012-Oct
654,2012-10-15,2012,10,Oct,Winter,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.0,26.9575,0.7075,19.834478999999998,760,5115,5875,2012-Oct
655,2012-10-16,2012,10,Oct,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",19.2,23.042299999999997,0.558333,12.208807,922,6612,7534,2012-Oct
656,2012-10-17,2012,10,Oct,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",18.7,22.5054,0.692917,6.791857,979,6482,7461,2012-Oct
657,2012-10-18,2012,10,Oct,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21.4,25.63125,0.728333,15.874779,1008,6501,7509,2012-Oct
658,2012-10-19,2012,10,Oct,Winter,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.1,26.894800000000004,0.815,9.041917999999999,753,4671,5424,2012-Oct
659,2012-10-20,2012,10,Oct,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",19.9,23.6421,0.572917,7.874979,2806,5284,8090,2012-Oct
660,2012-10-21,2012,10,Oct,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",19.0,22.82145,0.51,11.125618000000001,2132,4692,6824,2012-Oct
661,2012-10-22,2012,10,Oct,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",20.0,24.1471,0.568333,5.4593811,830,6228,7058,2012-Oct
662,2012-10-23,2012,10,Oct,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",22.3,26.5152,0.641667,6.3345686,841,6625,7466,2012-Oct
663,2012-10-24,2012,10,Oct,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",24.1,27.93605,0.63625,4.8762064,795,6898,7693,2012-Oct
664,2012-10-25,2012,10,Oct,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",22.6,26.4844,0.800417,8.333125,875,6484,7359,2012-Oct
665,2012-10-26,2012,10,Oct,Winter,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",22.4,26.137500000000003,0.807083,8.875289,1182,6262,7444,2012-Oct
666,2012-10-27,2012,10,Oct,Winter,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21.7,25.756649999999997,0.72,15.791364000000002,2643,5209,7852,2012-Oct
667,2012-10-28,2012,10,Oct,Winter,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.6,23.38855,0.694583,26.666535999999997,998,3461,4459,2012-Oct
668,2012-10-29,2012,10,Oct,Winter,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",18.0,21.97,0.88,23.9994,2,20,22,2012-Oct
669,2012-10-30,2012,10,Oct,Winter,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.0,15.49545,0.825455,14.271603,87,1009,1096,2012-Oct
670,2012-10-31,2012,10,Oct,Winter,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.7,18.055,0.666667,11.166689,419,5147,5566,2012-Oct
671,2012-11-01,2012,11,Nov,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.0,18.4971,0.581667,10.542182,466,5520,5986,2012-Nov
672,2012-11-02,2012,11,Nov,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",14.6,17.802100000000003,0.522083,17.833725,618,5229,5847,2012-Nov
673,2012-11-03,2012,11,Nov,Winter,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.1,16.1923,0.49125,18.125443,1029,4109,5138,2012-Nov
674,2012-11-04,2012,11,Nov,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",13.4,16.4769,0.532917,12.000236,1201,3906,5107,2012-Nov
675,2012-11-05,2012,11,Nov,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",13.1,15.403749999999999,0.494167,15.833775000000001,378,4881,5259,2012-Nov
676,2012-11-06,2012,11,Nov,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",11.5,14.07835,0.567083,11.625371,466,5220,5686,2012-Nov
677,2012-11-07,2012,11,Nov,Winter,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12.1,13.73105,0.5475,20.375236,326,4709,5035,2012-Nov
678,2012-11-08,2012,11,Nov,Winter,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",14.4,17.09455,0.333478,23.304945,340,4975,5315,2012-Nov
679,2012-11-09,2012,11,Nov,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",14.8,17.77065,0.540833,14.375386,709,5283,5992,2012-Nov
680,2012-11-10,2012,11,Nov,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",16.0,19.696849999999998,0.645417,3.8756686,2090,4446,6536,2012-Nov
681,2012-11-11,2012,11,Nov,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",17.3,21.08565,0.659167,8.5425,2290,4562,6852,2012-Nov
682,2012-11-12,2012,11,Nov,Winter,1,Mon,Holiday,"Clear, Few clouds, Partly cloudy",19.9,23.76915,0.741667,11.625639,1097,5172,6269,2012-Nov
683,2012-11-13,2012,11,Nov,Winter,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.1,16.16125,0.662917,22.917082,327,3767,4094,2012-Nov
684,2012-11-14,2012,11,Nov,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",11.9,14.07815,0.552083,13.374875,373,5122,5495,2012-Nov
685,2012-11-15,2012,11,Nov,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.2,16.2246,0.620417,10.250129000000001,320,5125,5445,2012-Nov
686,2012-11-16,2012,11,Nov,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",14.1,17.3602,0.524583,11.458675000000001,484,5214,5698,2012-Nov
687,2012-11-17,2012,11,Nov,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",13.3,16.31915,0.545417,12.041843,1313,4316,5629,2012-Nov
688,2012-11-18,2012,11,Nov,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",14.0,16.8873,0.692917,15.250004,922,3747,4669,2012-Nov
689,2012-11-19,2012,11,Nov,Winter,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.6,18.78105,0.623333,15.749489,449,5050,5499,2012-Nov
690,2012-11-20,2012,11,Nov,Winter,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.3,19.03335,0.685,5.542575,534,5100,5634,2012-Nov
691,2012-11-21,2012,11,Nov,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",14.5,18.2446,0.61375,6.917482000000001,615,4531,5146,2012-Nov
692,2012-11-22,2012,11,Nov,Winter,4,Thu,Holiday,"Clear, Few clouds, Partly cloudy",13.9,17.518549999999998,0.580417,3.5423436,955,1470,2425,2012-Nov
693,2012-11-23,2012,11,Nov,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",15.1,18.93895,0.56875,9.917407,1603,2307,3910,2012-Nov
694,2012-11-24,2012,11,Nov,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",11.4,12.4371,0.404583,25.250357,532,1745,2277,2012-Nov
695,2012-11-25,2012,11,Nov,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",10.1,12.879150000000001,0.468333,10.083499999999999,309,2115,2424,2012-Nov
696,2012-11-26,2012,11,Nov,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",12.8,16.950200000000002,0.535417,3.1255499999999996,337,4750,5087,2012-Nov
697,2012-11-27,2012,11,Nov,Winter,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12.0,14.0779,0.786667,15.916654,123,3836,3959,2012-Nov
698,2012-11-28,2012,11,Nov,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",12.2,14.488100000000001,0.50625,14.125007,198,5062,5260,2012-Nov
699,2012-11-29,2012,11,Nov,Winter,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",11.5,14.921100000000001,0.555652,7.739974,243,5080,5323,2012-Nov
700,2012-11-30,2012,11,Nov,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",12.2,16.193350000000002,0.649583,3.9175436,362,5306,5668,2012-Nov
701,2012-12-01,2012,12,Dec,Winter,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12.2,15.8452,0.806667,4.0001814,951,4240,5191,2012-Dec
702,2012-12-02,2012,12,Dec,Winter,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.2,17.9604,0.823333,8.333393000000001,892,3757,4649,2012-Dec
703,2012-12-03,2012,12,Dec,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",18.6,22.7898,0.7675,5.5422936,555,5679,6234,2012-Dec
704,2012-12-04,2012,12,Dec,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",19.5,23.4527,0.73375,11.666643,551,6055,6606,2012-Dec
705,2012-12-05,2012,12,Dec,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",18.0,21.4006,0.485,21.709407,331,5398,5729,2012-Dec
706,2012-12-06,2012,12,Dec,Winter,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",10.5,12.9102,0.50875,11.708518,340,5035,5375,2012-Dec
707,2012-12-07,2012,12,Dec,Winter,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.2,16.097900000000003,0.764167,8.7502,349,4659,5008,2012-Dec
708,2012-12-08,2012,12,Dec,Winter,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.6,19.4754,0.91125,6.792393,1153,4429,5582,2012-Dec
709,2012-12-09,2012,12,Dec,Winter,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.8,19.5073,0.905417,10.584325,441,2787,3228,2012-Dec
710,2012-12-10,2012,12,Dec,Winter,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.9,21.77875,0.925,12.750636,329,4841,5170,2012-Dec
711,2012-12-11,2012,12,Dec,Winter,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.5,16.91815,0.596667,19.834478999999998,282,5219,5501,2012-Dec
712,2012-12-12,2012,12,Dec,Winter,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12.2,14.8669,0.538333,10.916779,310,5009,5319,2012-Dec
713,2012-12-13,2012,12,Dec,Winter,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",12.1,14.7094,0.485833,11.666643,425,5107,5532,2012-Dec
714,2012-12-14,2012,12,Dec,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",11.5,14.7096,0.642917,8.792343,429,5182,5611,2012-Dec
715,2012-12-15,2012,12,Dec,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",13.3,16.91915,0.650417,7.12545,767,4280,5047,2012-Dec
716,2012-12-16,2012,12,Dec,Winter,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.9,18.4969,0.83875,6.749714,538,3248,3786,2012-Dec
717,2012-12-17,2012,12,Dec,Winter,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.1,20.075000000000003,0.907083,6.583306100000001,212,4373,4585,2012-Dec
718,2012-12-18,2012,12,Dec,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",16.8,20.485400000000002,0.66625,14.834067999999998,433,5124,5557,2012-Dec
719,2012-12-19,2012,12,Dec,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",13.6,17.1081,0.625417,12.334164000000001,333,4934,5267,2012-Dec
720,2012-12-20,2012,12,Dec,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.5,16.760849999999998,0.667917,8.875021,314,3814,4128,2012-Dec
721,2012-12-21,2012,12,Dec,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.4,15.08835,0.556667,25.083661000000003,221,3402,3623,2012-Dec
722,2012-12-22,2012,12,Dec,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",10.9,11.80565,0.44125,27.292182,205,1544,1749,2012-Dec
723,2012-12-23,2012,12,Dec,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",10.1,12.97355,0.515417,8.916561,408,1379,1787,2012-Dec
724,2012-12-24,2012,12,Dec,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",9.5,12.945,0.791304,5.1744368000000005,174,746,920,2012-Dec
725,2012-12-25,2012,12,Dec,Spring,2,Tue,Holiday,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.9,14.723249999999998,0.734783,11.304642,440,573,1013,2012-Dec
726,2012-12-26,2012,12,Dec,Spring,3,Wed,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",10.0,11.01665,0.823333,21.208582,9,432,441,2012-Dec
727,2012-12-27,2012,12,Dec,Spring,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.4,11.3321,0.652917,23.458911,247,1867,2114,2012-Dec
728,2012-12-28,2012,12,Dec,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.4,12.7523,0.59,10.416557,644,2451,3095,2012-Dec
729,2012-12-29,2012,12,Dec,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.4,12.120000000000001,0.752917,8.333661,159,1182,1341,2012-Dec
730,2012-12-30,2012,12,Dec,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",10.5,11.584999999999999,0.483333,23.500518,364,1432,1796,2012-Dec
731,2012-12-31,2012,12,Dec,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8.8,11.17435,0.5775,10.374682,439,2290,2729,2012-Dec
